정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수
S010000603,서울특별시교육청,서울특별시교육청,서울특별시 종로구,경기상업고등학교,공립,6,1,5,2025-02-24,2025-02-12 09:36:00.000000,138.0,127.0,고,0.0,7.0,7.0,437.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0412087912087912,28.80008068956281,고위험,203.96847607998927
S090005030,경기도교육청,경기도파주교육지원청,경기도 파주시,금향초등학교,공립,6,1,5,2025-02-27,2025-02-05 19:12:00.000000,145.0,124.0,초,0.0,7.0,7.0,404.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0604395604395604,29.11796530494743,고위험,203.9389406197782
S090007239,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,다산가람초등학교,공립,6,0,6,2025-02-24,2025-02-08 12:00:00.000000,142.0,127.0,초,0.0,11.0,11.0,1188.0,2.4849066497880004,0.0,0.6566548958105609,0.0521978021978022,25.231292853859586,고위험,203.89074441475745
S160000758,경상남도교육청,거제교육지원청,경상남도 거제시,둔덕중학교,사립,6,1,5,2025-02-17,2024-12-16 14:24:00.000000,196.0,134.0,중,0.0,10.0,10.0,133.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.2005494505494505,34.5569272814392,고위험,203.8112210844816
S160000956,경상남도교육청,거창교육지원청,경상남도 거창군,샛별초등학교,사립,6,1,5,2024-12-10,2024-12-06 14:24:00.000000,206.0,203.0,초,0.0,6.0,6.0,287.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.228021978021978,30.57861491467715,고위험,203.74410271378943
S010002309,서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,서울숭덕초등학교,공립,6,1,5,2025-02-25,2025-02-11 09:36:00.000000,139.0,126.0,초,0.0,5.0,5.0,915.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.0439560439560439,26.02431235538504,고위험,203.51054849850215
S090004002,경기도교육청,경기도평택교육지원청,경기도 평택시,평택여자중학교,공립,6,0,6,2025-02-21,2025-02-03 04:00:00.000000,147.0,130.0,중,0.0,11.0,11.0,1086.0,2.4849066497880004,0.0,0.6566548958105609,0.0659340659340659,25.45835329342003,고위험,203.44220442254425
S050001289,광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,효천초등학교,공립,6,0,6,2025-02-26,2025-01-11 16:00:00.000000,170.0,125.0,초,0.0,10.0,10.0,1019.0,2.3978952727983707,0.0,0.6336614981727329,0.1291208791208791,25.649546329058246,고위험,203.33826379337768
S070000130,울산광역시교육청,울산광역시강남교육지원청,울산광역시 남구,대현중학교,공립,6,0,6,2024-12-31,2024-12-09 20:00:00.000000,203.0,182.0,중,0.0,10.0,10.0,656.0,2.3978952727983707,0.0,0.6336614981727329,0.2197802197802197,27.14814523015715,고위험,203.27673317134693
S040000863,인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,인천신석초등학교,공립,6,0,6,2025-02-19,2025-01-08 00:00:00.000000,174.0,132.0,초,0.0,17.0,17.0,277.0,2.8903717578961645,0.0,0.7638020388802209,0.1401098901098901,30.66071014636148,고위험,203.20756992677408
S160001200,경상남도교육청,김해교육지원청,경상남도 김해시,이작초등학교,공립,6,2,4,2025-02-13,2024-12-16 18:00:00.000000,196.0,138.0,초,0.0,9.0,9.0,49.0,2.302585092994046,0.3333333333333333,0.6084750807294722,0.2005494505494505,41.34892599678646,고위험,203.10687574596105
S130000959,전북특별자치도교육청,전북특별자치도부안교육지원청,전북특별자치도 부안군,위도초등학교,공립,6,3,3,2025-02-26,2025-02-03 16:00:00.000000,147.0,125.0,초,0.0,14.0,14.0,19.0,2.70805020110221,0.5,0.7156222237991322,0.0659340659340659,50.8266308350759,고위험,203.0896091837272
S150001027,경상북도교육청,경상북도경산교육지원청,경상북도 경산시,장산중학교,공립,6,0,6,2025-02-18,2024-11-26 16:00:00.000000,216.0,133.0,중,0.0,9.0,9.0,708.0,2.302585092994046,0.0,0.6084750807294722,0.2554945054945055,26.803834421694887,고위험,202.74033112278892
S060000181,대전광역시교육청,대전광역시교육청,대전광역시 서구,대전대신고등학교,사립,6,0,6,2025-02-03,2025-02-03 00:00:00.000000,148.0,148.0,고,0.0,11.0,11.0,1039.0,2.4849066497880004,0.0,0.6566548958105609,0.0686813186813186,25.503765381332112,고위험,202.6778111945007
S090002951,경기도교육청,경기도안성교육지원청,경기도 안성시,산평초등학교,공립,7,2,5,2025-02-21,2025-02-08 19:12:00.000000,142.0,130.0,초,0.0,19.0,19.0,30.0,2.995732273553991,0.3333333333333333,0.7916443316431058,0.0521978021978022,45.69408415093865,고위험,202.6069844459295
S100000430,강원특별자치도교육청,강원특별자치도교육청,강원특별자치도 원주시,상지여자고등학교,사립,6,0,6,2025-02-26,2024-12-17 08:00:00.000000,195.0,125.0,고,1.0,8.0,9.0,929.0,2.302585092994046,0.0,0.6084750807294722,0.1978021978021978,25.85018057554104,고위험,202.54093639460356
S150003473,경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,장곡초등학교,공립,6,1,5,2025-02-21,2025-02-06 09:36:00.000000,144.0,130.0,초,0.0,6.0,6.0,539.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0576923076923076,27.763065464127692,고위험,202.4363113577709
S090007632,경기도교육청,경기도안양과천교육지원청,경기도 과천시,과천갈현초등학교,공립,6,0,6,2025-02-25,2025-02-09 00:00:00.000000,142.0,126.0,초,0.0,11.0,11.0,1119.0,2.4849066497880004,0.0,0.6566548958105609,0.0521978021978022,25.231292853859586,고위험,202.38231850837627
S090001604,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,광릉초등학교,공립,6,0,6,2025-02-14,2025-01-08 20:00:00.000000,173.0,137.0,초,0.0,19.0,19.0,219.0,2.995732273553991,0.0,0.7916443316431058,0.1373626373626373,31.64852554288005,고위험,202.3488847123942
S090000600,경기도교육청,경기도화성오산교육지원청,경기도 화성시 만세구,삼괴고등학교,사립,6,0,6,2025-02-26,2025-01-18 00:00:00.000000,164.0,125.0,고,0.0,12.0,12.0,657.0,2.5649493574615367,0.0,0.6778067712229614,0.1126373626373626,27.0153048844797,고위험,202.3231545621023
S010001552,서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,남서울중학교,공립,6,1,5,2024-12-26,2024-12-04 14:24:00.000000,208.0,187.0,중,0.0,6.0,6.0,268.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.2335164835164835,30.66943909050132,고위험,202.25609897613447
S090005621,경기도교육청,경기도성남교육지원청,경기도 성남시 중원구,도촌초등학교,공립,6,0,6,2025-02-25,2025-02-11 20:00:00.000000,139.0,126.0,초,0.0,13.0,13.0,732.0,2.639057329615259,0.0,0.6973903490356274,0.0439560439560439,26.60674925930553,고위험,202.1353507765089
S040001728,인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,인천은지초등학교,공립,6,1,5,2025-02-28,2025-02-18 04:48:00.000000,132.0,123.0,초,0.0,8.0,8.0,331.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.0247252747252747,29.68265821931551,고위험,201.9944954186604
S110001955,충청북도교육청,충청북도청주교육지원청,충청북도 청주시 흥덕구,직지초등학교,공립,6,0,6,2025-02-24,2025-01-09 20:00:00.000000,172.0,127.0,초,0.0,12.0,12.0,587.0,2.5649493574615367,0.0,0.6778067712229614,0.1346153846153846,27.37860158777641,고위험,201.9644681283304
S090002246,경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,성남장안초등학교,공립,6,1,5,2025-02-20,2025-02-20 00:00:00.000000,131.0,131.0,초,0.0,7.0,7.0,440.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0219780219780219,28.4821960741782,고위험,201.91156612112525
S070000623,울산광역시교육청,울산광역시강북교육지원청,울산광역시 중구,백양초등학교,공립,6,0,6,2025-02-20,2025-02-10 12:00:00.000000,140.0,131.0,초,0.0,14.0,14.0,592.0,2.70805020110221,0.0,0.7156222237991322,0.0467032967032967,27.32874621969129,고위험,201.8281035132944
S090007235,경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,용인한얼초등학교,공립,6,0,6,2025-02-26,2025-02-14 00:00:00.000000,137.0,125.0,초,0.0,11.0,11.0,1173.0,2.4849066497880004,0.0,0.6566548958105609,0.0384615384615384,25.004232414299143,고위험,201.73844785624345
S160002141,경상남도교육청,창원교육지원청,경상남도 창원시 진해구,도천초등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,16.0,16.0,520.0,2.833213344056216,0.0,0.7486975067691373,0.0,27.784164476202683,고위험,201.59495255829003
S130001619,전북특별자치도교육청,전북특별자치도정읍교육지원청,전북특별자치도 정읍시,북면초등학교,공립,6,2,4,2025-02-27,2025-01-10 12:00:00.000000,171.0,124.0,초,0.0,8.0,8.0,62.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.1318681318681318,39.1803963145536,고위험,201.51005687916347
S090002262,경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,이매초등학교,공립,6,0,6,2025-02-28,2025-02-14 00:00:00.000000,137.0,123.0,초,0.0,14.0,14.0,604.0,2.70805020110221,0.0,0.7156222237991322,0.0384615384615384,27.192509955955025,고위험,201.36674857112516
S130000569,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,회현중학교,공립,6,1,5,2025-02-28,2025-01-26 14:24:00.000000,155.0,123.0,중,0.0,9.0,9.0,207.0,2.302585092994046,0.1666666666666666,0.6084750807294722,0.0879120879120879,31.760363725724197,고위험,201.2825145369415
S160000546,경상남도교육청,경상남도교육청,경상남도 창원시 마산합포구,마산고등학교,공립,6,0,6,2025-02-26,2025-02-03 04:00:00.000000,147.0,125.0,고,0.0,14.0,14.0,532.0,2.70805020110221,0.0,0.7156222237991322,0.0659340659340659,27.646630835075907,고위험,201.226594839104
S130001058,전북특별자치도교육청,전북특별자치도완주교육지원청,전북특별자치도 완주군,가천초등학교,공립,6,3,3,2024-12-05,2024-12-04 00:00:00.000000,209.0,208.0,초,0.0,8.0,8.0,22.0,2.19722457733622,0.5,0.5806327879665873,0.2362637362637362,48.63272232187962,고위험,201.1203418670216
S010001585,서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울노량진초등학교,공립,6,1,5,2025-02-20,2025-02-20 00:00:00.000000,131.0,131.0,초,0.0,12.0,12.0,155.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.0219780219780219,33.24337265004747,고위험,201.11761772812463
S090004265,경기도교육청,경기도화성오산교육지원청,경기도 화성시 효행구,봉담중학교,공립,6,0,6,2025-02-19,2025-01-22 12:00:00.000000,159.0,132.0,중,0.0,11.0,11.0,839.0,2.4849066497880004,0.0,0.6566548958105609,0.0989010989010989,26.00329834836508,고위험,201.09395664125776
S030000831,대구광역시교육청,대구광역시서부교육지원청,대구광역시 서구,경일중학교,공립,6,1,5,2025-02-24,2025-02-12 04:48:00.000000,138.0,127.0,중,0.0,12.0,12.0,146.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.0412087912087912,33.56125726543208,고위험,201.04644917610892
S090003071,경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,안양부흥초등학교,공립,6,0,6,2024-12-12,2024-12-10 04:00:00.000000,202.0,201.0,초,1.0,8.0,9.0,796.0,2.302585092994046,0.0,0.6084750807294722,0.217032967032967,26.16806519092566,고위험,200.99310595660876
S090001202,경기도교육청,경기도광명교육지원청,경기도 광명시,광명광성초등학교,공립,6,0,6,2025-02-28,2025-02-14 12:00:00.000000,136.0,123.0,초,0.0,14.0,14.0,603.0,2.70805020110221,0.0,0.7156222237991322,0.0357142857142857,27.14709786804294,고위험,200.98555332465395
S090005688,경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,안산대월초등학교,공립,6,0,6,2025-02-14,2024-12-01 20:00:00.000000,211.0,137.0,초,0.0,11.0,11.0,436.0,2.4849066497880004,0.0,0.6566548958105609,0.2417582417582417,28.36472691979365,고위험,200.82037168926857
S090001004,경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,성사초등학교,공립,6,0,6,2024-12-20,2024-12-11 08:00:00.000000,201.0,193.0,초,0.0,10.0,10.0,612.0,2.3978952727983707,0.0,0.6336614981727329,0.2142857142857142,27.057321054332974,고위험,200.72108176983235
S100000612,강원특별자치도교육청,강원특별자치도강릉교육지원청,강원특별자치도 강릉시,신왕초등학교,공립,6,2,4,2025-02-13,2024-11-29 12:00:00.000000,213.0,138.0,초,0.0,7.0,7.0,55.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.2472527472527472,39.93265394963607,고위험,200.67563004134527
S150006278,경상북도교육청,경상북도구미교육지원청,경상북도 구미시,구미왕산초등학교,공립,6,1,5,2025-02-24,2025-02-08 00:00:00.000000,143.0,127.0,초,0.0,5.0,5.0,774.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.0549450549450549,26.205960707033395,고위험,200.5506278435424
S090006703,경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,곡정고등학교,공립,6,0,6,2025-02-25,2025-01-02 12:00:00.000000,179.0,126.0,고,0.0,10.0,10.0,808.0,2.3978952727983707,0.0,0.6336614981727329,0.1538461538461538,26.05825512026704,고위험,200.53909153498492
S010001737,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울공연초등학교,공립,6,1,5,2025-02-24,2025-02-13 19:12:00.000000,137.0,127.0,초,0.0,7.0,7.0,392.0,2.079441541679836,0.1666666666666666,0.5495077527409008,0.0384615384615384,28.754668601650724,고위험,200.52958428030703
S130000340,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 김제시,만경여자고등학교,사립,6,2,4,2025-02-18,2024-11-10 18:00:00.000000,232.0,133.0,고,0.0,7.0,7.0,49.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.2994505494505494,40.795483619965744,고위험,200.38835405883884
S090002487,경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,영덕초등학교,공립,6,0,6,2025-02-14,2025-02-08 12:00:00.000000,142.0,137.0,초,0.0,10.0,10.0,1363.0,2.3978952727983707,0.0,0.6336614981727329,0.0521978021978022,24.378007867519784,고위험,200.34277962326715
S140001111,전라남도교육청,전라남도순천교육지원청,전라남도 순천시,동산초등학교,공립,6,0,6,2025-02-27,2024-12-03 00:00:00.000000,210.0,124.0,초,0.0,9.0,9.0,696.0,2.302585092994046,0.0,0.6084750807294722,0.239010989010989,26.53136189422236,고위험,200.22649487092505
S130000338,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 진안군,마령고등학교,공립,6,2,4,2024-12-16,2024-12-13 18:00:00.000000,199.0,197.0,고,0.0,7.0,7.0,59.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.2087912087912088,39.29688471886684,고위험,200.19187097982805
S130000394,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 익산시,이일여자고등학교,사립,6,1,5,2025-02-24,2025-02-18 09:36:00.000000,132.0,127.0,고,0.0,6.0,6.0,574.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0247252747252747,27.21812040918264,고위험,200.17212930410773
S090000637,경기도교육청,경기도평택교육지원청,경기도 평택시,라온고등학교,사립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,고,0.0,14.0,14.0,687.0,2.70805020110221,0.0,0.7156222237991322,0.0,26.5567407251858,고위험,200.0728768472946
S020001239,부산광역시교육청,부산광역시북부교육지원청,부산광역시 북구,구남초등학교,공립,6,1,5,2024-12-30,2024-12-17 04:48:00.000000,195.0,183.0,초,0.0,5.0,5.0,402.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.1978021978021978,28.567389278461963,고위험,199.9413453003911
S050001278,광주광역시교육청,광주광역시교육청,광주광역시 광산구,성덕고등학교,공립,6,0,6,2025-02-05,2025-02-05 00:00:00.000000,146.0,146.0,고,0.0,11.0,11.0,959.0,2.4849066497880004,0.0,0.6566548958105609,0.0631868131868131,25.412941205507934,고위험,199.92191302568327
S130001595,전북특별자치도교육청,전북특별자치도정읍교육지원청,전북특별자치도 정읍시,샘고을중학교,공립,6,0,6,2025-02-24,2024-11-15 16:00:00.000000,227.0,127.0,중,0.0,11.0,11.0,354.0,2.4849066497880004,0.0,0.6566548958105609,0.2857142857142857,29.09132032638706,고위험,199.91897993429228
S050001238,광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,진남중학교,공립,6,0,6,2024-12-31,2024-12-11 16:00:00.000000,201.0,182.0,중,0.0,13.0,13.0,327.0,2.639057329615259,0.0,0.6973903490356274,0.2142857142857142,29.42229870985498,고위험,199.86607552598807
S150000868,경상북도교육청,경상북도교육청,경상북도 포항시 북구,세화고등학교,사립,6,0,6,2025-02-21,2025-01-20 00:00:00.000000,162.0,130.0,고,0.0,19.0,19.0,223.0,2.995732273553991,0.0,0.7916443316431058,0.1071428571428571,31.148992575847085,고위험,199.7163152681919
S090003904,경기도교육청,경기도파주교육지원청,경기도 파주시,월롱초등학교,공립,6,1,5,2025-02-25,2024-12-20 09:36:00.000000,192.0,126.0,초,0.0,15.0,15.0,69.0,2.772588722239781,0.1666666666666666,0.7326770036545345,0.1895604395604395,38.049744338220506,고위험,199.70390212034488
S070000762,울산광역시교육청,울산광역시강북교육지원청,울산광역시 북구,고헌초등학교,공립,6,0,6,2025-02-25,2025-02-17 08:00:00.000000,133.0,126.0,초,0.0,10.0,10.0,1526.0,2.3978952727983707,0.0,0.6336614981727329,0.0274725274725274,23.969299076310996,고위험,199.6896760785681
S150000724,경상북도교육청,경상북도교육청,경상북도 경산시,경산고등학교,공립,6,0,6,2025-02-28,2025-02-09 00:00:00.000000,142.0,123.0,고,0.0,12.0,12.0,791.0,2.5649493574615367,0.0,0.6778067712229614,0.0521978021978022,26.01623895041377,고위험,199.66322300906415
S160001621,경상남도교육청,사천교육지원청,경상남도 사천시,문선초등학교,공립,6,1,5,2025-02-26,2025-02-11 14:24:00.000000,139.0,125.0,초,0.0,6.0,6.0,517.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0439560439560439,27.536005024567256,고위험,199.63535469884533
S090006945,경기도교육청,경기도화성오산교육지원청,경기도 화성시 동탄구,서연초등학교,공립,6,0,6,2025-02-26,2025-01-17 00:00:00.000000,165.0,125.0,초,0.0,9.0,9.0,1275.0,2.302585092994046,0.0,0.6084750807294722,0.1153846153846153,24.48781793817841,고위험,199.61209196580688
S010000594,서울특별시교육청,서울특별시교육청,서울특별시 강남구,수도전기공업고등학교,사립,6,0,6,2025-02-28,2025-02-09 12:00:00.000000,141.0,123.0,고,0.0,14.0,14.0,536.0,2.70805020110221,0.0,0.7156222237991322,0.0494505494505494,27.37415830760338,고위험,199.44806526798223
S090003740,경기도교육청,경기도이천교육지원청,경기도 이천시,이천경남중학교,공립,6,2,4,2024-12-23,2024-12-17 18:00:00.000000,195.0,190.0,중,0.0,9.0,9.0,45.0,2.302585092994046,0.3333333333333333,0.6084750807294722,0.1978021978021978,41.30351390887438,고위험,199.43985708085395
S090002931,경기도교육청,경기도안성교육지원청,경기도 안성시,공도초등학교,공립,6,0,6,2025-02-14,2025-01-28 04:00:00.000000,153.0,137.0,초,0.0,9.0,9.0,1520.0,2.302585092994046,0.0,0.6084750807294722,0.0824175824175824,23.942872883233356,고위험,199.37525446957585
S090003678,경기도교육청,경기도의정부교육지원청,경기도 의정부시,의정부장암초등학교,공립,6,0,6,2025-02-25,2024-12-10 00:00:00.000000,203.0,126.0,초,0.0,18.0,18.0,168.0,2.9444389791664403,0.0,0.7780897005728759,0.2197802197802197,32.507875821226456,고위험,199.2699862214149
S020001437,부산광역시교육청,부산광역시서부교육지원청,부산광역시 사하구,장평중학교,공립,6,0,6,2024-12-04,2024-12-04 00:00:00.000000,209.0,209.0,중,0.0,11.0,11.0,422.0,2.4849066497880004,0.0,0.6566548958105609,0.2362637362637362,28.27390274396948,고위험,199.2567155909107
S000003561,서울특별시교육청,서울특별시교육청,서울특별시 성북구,서울대학교사범대학부설고등학교,국립,6,0,6,2025-02-28,2025-02-17 20:00:00.000000,133.0,123.0,고,0.0,13.0,13.0,709.0,2.639057329615259,0.0,0.6973903490356274,0.0274725274725274,26.334276731833008,고위험,199.22578127055357
S150001785,경상북도교육청,경상북도문경교육지원청,경상북도 문경시,문경중학교,공립,6,1,5,2025-02-28,2025-02-13 04:48:00.000000,137.0,123.0,중,0.0,8.0,8.0,286.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.0384615384615384,29.90971865887595,고위험,199.1832394871581
S140002045,전라남도교육청,전라남도진도교육지원청,전라남도 진도군,의신초등학교,공립,6,2,4,2025-02-11,2024-12-08 18:00:00.000000,204.0,140.0,초,0.0,12.0,12.0,32.0,2.5649493574615367,0.3333333333333333,0.6778067712229614,0.2225274725274725,44.28512173429656,고위험,199.128384738728
S070000137,울산광역시교육청,울산광역시강남교육지원청,울산광역시 남구,신일중학교,공립,6,0,6,2024-12-31,2024-12-19 08:00:00.000000,193.0,182.0,중,0.0,12.0,12.0,414.0,2.5649493574615367,0.0,0.6778067712229614,0.1923076923076923,28.332255433930253,고위험,199.12698229598143
